"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2230 Arbejde inden for naturmedicin og alternativ behandling";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"224 Paramedicinsk arbejde";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2240 Paramedicinsk arbejde";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"225 Dyrlægearbejde";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2250 Dyrlægearbejde";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"226 Andet sundhedsarbejde";297.23
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2261 Tandlægearbejde";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2262 Farmaceutarbejde";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2263 Arbejde inden for arbejdsmiljø og hygiejne";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2264 Fysioterapeut- og afspændingspædagogarbejde";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2265 Kost- og ernæringsarbejde";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2266 Arbejde inden for audiologi og logopædi";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2267 Optiker/optometristarbejde";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2269 Sundhedsarbejde ikke klassificeret andetsteds";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"23 Undervisning og pædagogisk arbejde";245.15
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"231 Undervisning og forskning ved universiteter og højere læreanstalter";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2310 Undervisning og forskning på universiteter og højere læreanstalter";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"232 Undervisning ved erhvervsuddannelser";249.41
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2320 Undervisning ved erhvervsuddannelser";249.41
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"233 Almen undervisning efter grundskoleniveau";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2330 Almen undervisning efter grundskoleniveau";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"234 Undervisning og pædagogisk arbejde";245.69
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2341 Undervisning på grundskoleniveau (inkl. 10. klasse)";263.91
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2342 Undervisning før grundskoleniveau";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2343 Pædagogisk arbejde";225.15
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"235 Andet undervisnings- og pædagogisk arbejde";243.59
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2351 Forskning, udvikling og rådgivning inden for undervisningsmetoder";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2352 Specialundervisning";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2353 Anden sprogundervisning";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2354 Anden musik- og sangundervisning";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2355 Anden undervisning inden for kreative fag";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2356 Anden undervisning inden for informationsteknologi";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2357 Specialpædagogisk arbejde";242.75
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2359 Undervisnings- og pædagogisk arbejde ikke klassificeret andetsteds";227.86
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"24 Arbejde inden for økonomi, administration og salg";187.86
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"241 Arbejde inden for finans og økonomi";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2411 Revisions- og regnskabscontrollerarbejde";..
